time,entropy,precession,phase_diff
2.2,13.603156867019257,103.5249812635883,0.6882404728946658
2.21,13.487591376375311,103.66014278725088,0.6884753182659755
2.22,13.373494424992705,103.79472057392117,0.688708121129238
2.23,13.26084120994899,103.92871965295853,0.6889389079736664
2.24,13.149607450226094,104.06214498892435,0.6891677048401258
2.25,13.039769373431296,104.19500148269096,0.6893945373273689
2.2600000000000002,12.931303703251018,104.3272939725278,0.6896194305930449
2.27,12.824187646923429,104.45902723516387,0.6898424093658005
2.2800000000000002,12.718398883344454,104.5902059868282,0.6900634979627804
2.29,12.613915551306896,104.72083488426792,0.6902827202852008
2.3000000000000003,12.51071623823052,104.85091852574547,0.6905000998331912
2.31,12.408779969081678,104.98046145201452,0.6907156597225286
2.32,12.308086195755118,105.109468147276,0.6909294226799529
2.33,12.208614786668894,105.23794304011423,0.6911414110533713
2.34,12.11034601661853,105.3658905044136,0.6913516468224696
2.35,12.013260556951215,105.49331486025629,0.691560151610529
2.36,11.917339466101915,105.62022037480199,0.6917669466806994
2.37,11.822564180312673,105.74661126314963,0.6919720529563562
2.38,11.728916504650302,105.87249168918176,0.6921754910160905
2.39,11.63637860412959,105.99786576639137,0.69237728110887
2.4,11.544932995218991,106.12273755869231,0.6925774431538848
2.41,11.454562537654683,106.24711108121367,0.692775996753115
2.42,11.365250426344653,106.37099030107831,0.6929729611982498
2.43,11.276980183522435,106.4943791381658,0.6931683554735611
2.44,11.189735651034212,106.61728146585997,0.6933621982589007
2.45,11.10350098301457,106.73970111178203,0.6935545079396646
2.46,11.018260638680113,106.86164185850936,0.693745302614883
2.47,10.93399937525212,106.98310744428008,0.69393460010002
2.48,10.850702241160567,107.10410156368395,0.6941224179367951
2.49,10.768354569395555,107.22462786833995,0.6943087733861165
2.5,10.686941970969288,107.34468996756048,0.694493683445146
2.5100000000000002,10.606450328620681,107.46429142900278,0.6946771648490554
2.52,10.526865790752973,107.58343577930827,0.6948592340762564
2.5300000000000002,10.448174765370718,107.7021265047292,0.6950399073528717
2.54,10.37036391432238,107.82036705174364,0.6952192006606538
2.5500000000000003,10.293420147578157,107.93816082765873,0.6953971297306992
2.56,10.217330617758487,108.05551120120252,0.6955737100668185
2.57,10.142082714697844,108.1724215031046,0.6957489569295254
2.58,10.067664060254284,108.28889502666603,0.6959228853550318
2.59,9.994062503160523,108.40493502831836,0.6960955101503498
2.6,9.921266114076124,108.52054472817245,0.6962668459072477
2.61,9.849263180696626,108.63572731055687,0.6964369069957547
2.62,9.778042203122842,108.75048592454678,0.6966057075793052
2.63,9.70759188916382,108.86482368448266,0.6967732616033472
2.64,9.637901149866112,108.97874367047966,0.6969395828172786
2.65,9.568959095155298,109.09224892892766,0.6971046847685529
2.66,9.500755029577652,109.2053424729823,0.6972685808037921
2.67,9.433278448112896,109.31802728304692,0.6974312840752908
2.68,9.366519032165213,109.43030630724616,0.6975928075501743
2.69,9.300466645485885,109.54218246189029,0.6977531640018655
2.7,9.235111330472431,109.6536586319321,0.6979123660257478
2.71,9.170443304331831,109.76473767141516,0.6980704260306079
2.72,9.106452955383743,109.875422403914,0.6982273562523901
2.73,9.043130839496577,109.98571562296662,0.6983831687537867
2.74,8.980467676596765,110.09562009249937,0.6985378754247805
2.75,8.918454347284419,110.20513854724436,0.6986914879886533
2.7600000000000002,8.857081889468366,110.31427369314942,0.6988440180017786
2.77,8.796341495104919,110.42302820778085,0.6989954768612837
2.7800000000000002,8.736224507099864,110.53140474071947,0.6991458757981835
2.79,8.676722416142917,110.63940591394939,0.6992952258934407
2.8000000000000003,8.617826857715462,110.74703432224022,0.6994435380738099
2.81,8.559529609147562,110.85429253352272,0.6995908231153319
2.82,8.501822586768991,110.96118308925809,0.6997370916440121
2.83,8.444697842983647,111.0677085048004,0.6998823541397641
2.84,8.38814756368428,111.17387126975358,0.7000266209425557
2.85,8.33216406544468,111.27967384832176,0.7001699022447657
2.86,8.276739792979322,111.38511867965397,0.700312208104604
2.87,8.221867316523404,111.49020817818271,0.7004535484463246
2.88,8.167539329405242,111.59494473395722,0.7005939330529676
2.89,8.113748645587401,111.69933071297098,0.7007333715821795
2.9,8.06048819723581,111.80336845748349,0.700871873559075
2.91,8.007751032435914,111.90706028633699,0.7010094483829207
2.92,7.955530312924506,112.01040849526782,0.7011461053271911
2.93,7.903819311845768,112.11341535721265,0.7012818535399399
2.94,7.852611411570893,112.21608312260948,0.7014167020508365
2.95,7.8019001015942315,112.31841401969385,0.7015506597693806
2.96,7.751678976458291,112.42041025479023,0.7016837354908076
2.97,7.701941733699553,112.5220740125984,0.7018159378876164
2.98,7.652682171897152,112.62340745647543,0.701947275530036
2.99,7.603894188725351,112.72441272871298,0.7020777568717845
3.0,7.555571779061668,112.8250919508101,0.7022073902482874
3.0100000000000002,7.507709033121671,112.92544722374163,0.7023361838992974
3.02,7.460300134648797,113.0254806282222,0.7024641459520666
3.0300000000000002,7.4133393591653345,113.12519422496621,0.7025912844290519
3.04,7.366821072208765,113.22459005494342,0.70271760725233
3.0500000000000003,7.320739727668605,113.32367013963066,0.7028431222439376
3.06,7.2750898660888295,113.42243648125938,0.7029678371213333
3.0700000000000003,7.229866113053902,113.52089106305921,0.7030917595119064
3.08,7.185063177653693,113.61903584949796,0.7032148969398128
3.09,7.140675850880389,113.71687278651771,0.7033372568368863
3.1,7.0966990041331925,113.81440380176714,0.7034588465421059
3.11,7.053127587703256,113.91163080483018,0.7035796732986409
3.12,7.009956629373767,114.00855568745132,0.7036997442598486
3.13,6.967181232937233,114.10518032375714,0.7038190664947099
3.14,6.924796576837582,114.20150657047458,0.7039376469813102
3.15,6.8827979128116015,114.29753626714584,0.7040554926104167
3.16,6.84118056453861,114.39327123633986,0.7041726101913626
3.17,6.799939926351374,114.48871328386069,0.7042890064443824
3.18,6.759071461964392,114.5838641989527,0.7044046880120932
3.19,6.718570703173324,114.67872575450235,0.7045196614560074
3.2,6.678433248716101,114.7732997072374,0.7046339332532348
3.21,6.638654762994224,114.8675877979226,0.7047475098038906
3.22,6.599230974946337,114.96159175155273,0.7048603974328613
3.23,6.560157676872507,115.05531327754261,0.7049726023837605
3.24,6.5214307233156426,115.14875406991423,0.705084130829859
3.25,6.483046029963529,115.24191580748115,0.7051949888680986
3.2600000000000002,6.444999572587249,115.33480015403019,0.7053051825258388
3.27,6.407287385956849,115.42740875850035,0.7054147177518449
3.2800000000000002,6.369905562811764,115.519743255159,0.7055236004267387
3.29,6.332850252837791,115.61180526377557,0.7056318363647253
3.3000000000000003,6.296117661681346,115.70359638979252,0.7057394313089385
3.31,6.2597040499878105,115.79511822449405,0.7058463909367915
3.3200000000000003,6.223605732435305,115.8863723451721,0.7059527208543369
3.33,6.187819076811852,115.97736031529018,0.7060584266047772
3.34,6.152340503076239,116.06808368464448,0.70616351366508
3.35,6.117166482488716,116.1585439895229,0.7062679874494963
3.36,6.082293536710638,116.2487427528617,0.7063718533094003
3.37,6.047718236941546,116.3386814843998,0.7064751165340124
3.38,6.013437203084791,116.42836168083092,0.7065777823527144
3.39,5.979447102917269,116.51778482595353,0.7066798559317651
3.4,5.945744651269833,116.60695239081863,0.7067813423792897
3.41,5.9123266092504,116.69586583387557,0.7068822467460197
3.42,5.879189783451288,116.78452660111554,0.706982574021094
3.43,5.846331025179232,116.8729361262132,0.7070823291421676
3.44,5.813747229710941,116.9610958306662,0.7071815169862214
3.45,5.78143533555471,117.04900712393278,0.7072801423785205
3.46,5.749392323735762,117.13667140356746,0.7073782100883703
3.47,5.717615217087254,117.22409005535474,0.7074757248305041
3.48,5.686101079567666,117.31126445344105,0.7075726912670274
3.49,5.654847015551908,117.39819596046473,0.707669114010913
3.5,5.623850169203639,117.48488592768429,0.7077649976188974
3.5100000000000002,5.5931077237898625,117.57133569510485,0.7078603465990688
3.52,5.562616901046553,117.65754659160277,0.7079551654083173
3.5300000000000002,5.532374960549647,117.74351993504861,0.7080494584554566
3.54,5.50237919911238,117.82925703242843,0.7081432301034212
3.5500000000000003,5.472626950168106,117.91475917996344,0.7082364846621467
3.56,5.443115583167454,118.00002766322788,0.7083292263959113
3.5700000000000003,5.413842503023882,118.08506375726552,0.70842145952154
3.58,5.384805149513973,118.16986872670427,0.7085131882108809
3.59,5.356000996708125,118.25444382586939,0.7086044165857782
3.6,5.327427552465228,118.33879029889528,0.708695148731361
3.61,5.299082357848412,118.42290937983554,0.7087853886846175
3.62,5.270962986621265,118.50680229277175,0.7088751404376958
3.63,5.2430670446972245,118.59047025192048,0.7089644079397318
3.64,5.2153921696747245,118.67391446173932,0.7090531950993089
3.65,5.187936030296687,118.75713611703108,0.7091415057838557
3.66,5.160696325967695,118.84013640304681,0.7092293438156214
3.67,5.133670786284413,118.92291649558742,0.7093167129777139
3.68,5.106857170539052,119.00547756110385,0.7094036170133305
3.69,5.080253267273126,119.08782075679602,0.7094900596278036
3.7,5.053856893820332,119.16994723071055,0.709576044487301
3.71,5.0276658958519675,119.25185812183703,0.7096615752134312
3.72,5.001678146926435,119.33355456020307,0.7097466553968892
3.73,4.97589154808046,119.41503766696819,0.7098312885856702
3.74,4.950304027385526,119.49630855451642,0.709915478291349
3.75,4.924913539536233,119.5773683265477,0.709999227990474
3.7600000000000002,4.899718065430128,119.65821807816796,0.7100825411252302
3.77,4.874715611780538,119.73885889597828,0.7101654211000457
3.7800000000000002,4.849904210720881,119.81929185816276,0.7102478712821045
3.79,4.825281919395722,119.89951803457517,0.7103298950048668
3.8000000000000003,4.800846819622218,119.97953848682477,0.7104114955692766
3.81,4.7765970174657,120.0593542683607,0.710492676237219
3.8200000000000003,4.752530642910201,120.13896642455556,0.7105734402431684
3.83,4.728645849479105,120.2183759927877,0.7106537907852665
3.84,4.704940813888227,120.29758400252268,0.7107337310294252
3.85,4.681413735692445,120.37659147539358,0.7108132641131164
