t_s,t_days,phi_L_rad,phi_L_deg,varpi_io_rad,varpi_eu_rad,varpi_ga_rad,kappa_io,kappa_eu,kappa_ga,x_io,y_io,x_eu,y_eu,x_ga,y_ga
1628400.0,18.84722222222222,-3.1404217280015736,-179.93291090567115,4.4725812193510633e-07,1.400532024389505e-07,4.3588357686317185e-08,6.691921724637632e-09,4.192061407614113e-09,2.6333600757243605e-09,248658344.03145412,340087146.88053226,-231258114.35265043,631552925.6616234,-712384824.0128127,-799199553.9312698
1628700.0,18.850694444444443,-3.1403179929990497,-179.92696732783875,4.473407569713035e-07,1.400788663893596e-07,4.359638459715614e-08,6.691966060888639e-09,4.1920895649975215e-09,2.63335969881951e-09,244435892.01258615,343131192.714312,-235114739.10762984,630122735.7648951,-709945801.7499545,-801367207.6164148
1629000.0,18.854166666666668,-3.1402143399279954,-179.92102844433376,4.4742339332950417e-07,1.4010453076462772e-07,4.360441150486293e-08,6.692009262919567e-09,4.192118070351025e-09,2.6333593234852477e-09,240176165.64878532,346122914.61614597,-238962551.70490596,628668925.8800268,-707500183.9887372,-803527417.7300876
1629300.0,18.85763888888889,-3.140110775800018,-179.9150946568917,4.475060309743413e-07,1.4013019556996642e-07,4.3612438409441606e-08,6.692051324096819e-09,4.1921469229133845e-09,2.633358949727347e-09,235879813.79978976,349061855.3716613,-242801407.70486528,627191550.0159994,-705047993.4243952,-805680164.2220824
1629600.0,18.86111111111111,-3.1400073076422466,-179.90916636813742,4.4758866987024614e-07,1.401558608105744e-07,4.362046531089627e-08,6.69209223796042e-09,4.1921761219148205e-09,2.633358577551947e-09,231547490.95375684,351947565.82537746,-246631162.9952893,625690663.061985,-702589252.8129615,-807825427.1111645
1629900.0,18.864583333333332,-3.1399039424966126,-179.90324398154382,4.476713099814535e-07,1.4018152649163736e-07,4.3628492209231064e-08,6.692131998224967e-09,4.192205666577091e-09,2.633358206965549e-09,227179857.12685564,354779604.9505002,-250451673.79667905,624166320.7853999,-700123984.9710617,-809963186.4852525
1630200.0,18.868055555555557,-3.1398006874190987,-179.897327901389,4.477539512720073e-07,1.4020719261832795e-07,4.3636519104450165e-08,6.692170598780515e-09,4.192235556113544e-09,2.633357837975019e-09,222777577.76198137,357557539.91745716,-254262796.66756856,622618579.8299267,-697652212.7757063,-812093422.5016003
1630500.0,18.87152777777778,-3.1396975494790134,-179.89141853271443,4.4783659370576595e-07,1.402328591958056e-07,4.3644545996557796e-08,6.692208033693481e-09,4.192265789729188e-09,2.6333574705875863e-09,218341323.62660784,360280946.16116303,-258064388.5098269,621047497.7135037,-695173959.1640835,-814216115.3869778
1630800.0,18.875,-3.1395945357582473,-179.8855162812826,4.4791923724640796e-07,1.4025852622921626e-07,4.365257288555823e-08,6.692244297207456e-09,4.192296366620745e-09,2.633357104810845e-09,213871770.70979425,362949407.44700325,-261856306.57394874,619453132.8262835,-692689247.1333504,-816331245.4378514
1631100.0,18.87847222222222,-3.1394916533505324,-179.87962155353438,4.4800188185743725e-07,1.4028419372369248e-07,4.366059977145579e-08,6.692279383744049e-09,4.1923272859767216e-09,2.6333567406527527e-09,209369600.11836252,365562515.93552595,-265638408.46433315,617835544.4285586,-690198099.7404245,-818438793.0205643
1631400.0,18.881944444444443,-3.139388909360701,-179.8737347565467,4.480845275021887e-07,1.4030986168435314e-07,4.366862665425483e-08,6.692313287903634e-09,4.1923585469774636e-09,2.633356378121631e-09,204835497.97226137,368119872.2458305,-269410552.14455056,616194792.6486567,-687700540.1017749,-820538738.5715154
1631700.0,18.885416666666668,-3.1392863109039304,-179.8678562979892,4.481671741438339e-07,1.4033553011630327e-07,4.367665353395979e-08,6.6923460044661424e-09,4.192390148795218e-09,2.633356017226166e-09,200270155.29913425,370621085.5176426,-273172595.9425977,614530938.4808041,-685196591.3932117,-822631062.5973382
1632000.0,18.88888888888889,-3.139183865105,-179.86198658608166,4.482498217453865e-07,1.4036119902463408e-07,4.368468041057514e-08,6.692377528391736e-09,4.192422090594191e-09,2.6333556579754074e-09,195674267.92810705,373065773.4720663,-276924398.5561399,612844043.7829565,-682686276.8496764,-824715745.6750787
1632300.0,18.89236111111111,-3.139081579097544,-179.85612602955118,4.483324702697079e-07,1.4038686841442264e-07,4.369270728410542e-08,6.692407854821529e-09,4.192454371530604e-09,2.6333553003787683e-09,191048536.3828134,375453562.4710009,-280665819.05774134,611134171.2745999,-680169619.7650307,-826792768.4523735
1632600.0,18.895833333333332,-3.138979460023295,-179.85027503758891,4.484151196795129e-07,1.404125382907319e-07,4.370073415455522e-08,6.69243697907822e-09,4.192486990752752e-09,2.633354944446026e-09,186393665.77367374,377784087.57521594,-284396716.9000828,609401384.5345194,-677646643.4918453,-828862111.6476259
1632900.0,18.899305555555557,-3.1388775150313286,-179.84443401980676,4.484977699373752e-07,1.404382086586105e-07,4.37087610219292e-08,6.692464896666725e-09,4.192519947401059e-09,2.633354590187323e-09,181710365.6894457,380056992.6010714,-288116951.92116576,607645747.9985361,-675117371.4411879,-830923756.0501829
1633200.0,18.90277777777778,-3.1387757512773113,-179.83860338619417,4.4858042100573325e-07,1.4046387952309263e-07,4.371678788623207e-08,6.692491603274747e-09,4.192553240608129e-09,2.6333542376131642e-09,176999350.0880631,382271930.1758765,-291826384.34950435,605867326.9572139,-672581827.0824112,-832977682.5205108
1633500.0,18.90625,-3.1386741759227466,-179.83278354707505,4.486630728468958e-07,1.404895508891979e-07,4.3724814747468635e-08,6.692517094773356e-09,4.192586869498799e-09,2.6333538867344183e-09,172261337.18678054,384428561.79187554,-295524874.8093037,604066187.5535339,-670040033.9429398,-835023871.9903703
1633800.0,18.90972222222222,-3.1385727961342145,-179.82697491306422,4.487457254230476e-07,1.4051522276193123e-07,4.373284160564374e-08,6.6925413672174925e-09,4.192620833190187e-09,2.6333535375623197e-09,167497049.35164165,386526557.8588538,-299212284.32562506,602242396.7805392,-667492015.6080569,-837062305.4629905
1634100.0,18.913194444444443,-3.138471619082612,-179.82117789502382,4.488283786962551e-07,1.4054089514628273e-07,4.374086846076232e-08,6.692564416846453e-09,4.192655130791743e-09,2.6333531901084634e-09,162707212.9862883,388565597.755354,-302888474.3295372,600396022.4789467,-664937795.7206905,-839092964.0132442
1634400.0,18.916666666666668,-3.1383706519423917,-179.8153929040197,4.489110326284723e-07,1.4056656804722758e-07,4.3748895312829364e-08,6.692586240084356e-09,4.192689761405293e-09,2.633352844384811e-09,157892558.42012843,390545369.8784943,-306553306.66325396,598527133.3347294,-662377397.9811987,-841115828.7878196
1634700.0,18.92013888888889,-3.1382699018908085,-179.80962035127826,4.4899368718154625e-07,1.4059224146972585e-07,4.375692216184996e-08,6.692606833540555e-09,4.192724724125081e-09,2.6333525004036846e-09,153053819.7958806,392465571.69238067,-310206643.5852582,596635798.8766675,-659810846.1471554,-843130881.0053945
1635000.0,18.92361111111111,-3.138169376107159,-179.80386064814292,4.49076342317223e-07,1.4061791541872246e-07,4.3764949007829253e-08,6.692626194010025e-09,4.19276001803781e-09,2.633352158177773e-09,148191734.95651317,394325909.77510446,-313848347.7754115,594722089.4738679,-657238164.0331343,-845138101.9568071
1635300.0,18.927083333333332,-3.138069081772011,-179.79811420602985,4.4915899799715333e-07,1.4064358989914698e-07,4.377297585077248e-08,6.692644318473705e-09,4.192795642222683e-09,2.633351817720127e-09,143307045.33159623,396126099.86431915,-317478282.3400492,592786076.3332536,-654659375.5104935,-847137473.0052288
1635600.0,18.930555555555557,-3.137969026066454,-179.79238143638523,4.4924165418289843e-07,1.406692649159136e-07,4.3781002690684946e-08,6.692661204098836e-09,4.192831595751436e-09,2.63335147904416e-09,138400495.82308412,397865866.901386,-321096310.81706166,590827831.4970226,-652074504.5071589,-849128975.5863339
1635900.0,18.93402777777778,-3.1378692161713246,-179.78666275064066,4.493243108359357e-07,1.406949404739209e-07,4.3789029527572064e-08,6.692676848239209e-09,4.192867877688363e-09,2.633351142163649e-09,133472834.6905475,399544945.07408476,-324702297.18096024,588847427.8400753,-649483575.0074068,-851112591.2084708
1636200.0,18.9375,-3.1377696592664606,-179.78095856017057,4.4940696791766465e-07,1.4072061657805178e-07,4.379705636143931e-08,6.692691248435444e-09,4.192904487090361e-09,2.633350807092735e-09,128524813.43587264,401163077.85787904,-328296105.8479285,586844939.0674118,-646886611.0516481,-853088301.4528314
1636500.0,18.94097222222222,-3.1376703625299296,-179.7752692762479,4.494896253894125e-07,1.407462932331734e-07,4.3805083192292266e-08,6.692704402415181e-09,4.1929414230069354e-09,2.633350473845921e-09,123557186.68744689,402720018.05573195,-331877601.6808588,584820439.711499,-644283636.7362083,-855056087.9736202
1636800.0,18.944444444444443,-3.1375713331372737,-179.769595310001,4.4957228321244025e-07,1.40771970444137e-07,4.381311002013659e-08,6.692716308093258e-09,4.192978684480236e-09,2.633350142438073e-09,118570712.08384873,404215527.8364645,-335446649.99437314,582774005.1296068,-641674676.2131107,-857015932.4982225
1637100.0,18.947916666666668,-3.13747257826075,-179.76393707236986,4.496549413479482e-07,1.4079764821577776e-07,4.382113684497804e-08,6.692726963571855e-09,4.1930162705450655e-09,2.6333498128844193e-09,113566150.157061,405649378.7716499,-339003116.5598288,580705711.5011142,-639059753.6898569,-858967816.8273729
1637400.0,18.95138888888889,-3.137374105068563,-179.75829497406235,4.49737599757082e-07,1.4082332655291477e-07,4.3829163666822476e-08,6.692736367140593e-09,4.1930541802288884e-09,2.6333494852005515e-09,108544264.21522625,407021351.87103915,-342546867.61030877,578615635.8247852,-636438893.4292076,-860911722.8353218
1637700.0,18.95486111111111,-3.137275920724118,-179.7526694255114,4.4982025840093836e-07,1.4084900546035082e-07,4.383719048567584e-08,6.6927445172766005e-09,4.193092412551853e-09,2.6333491594024242e-09,103505820.22496282,408331237.6165106,-346077769.8455957,576503855.9160137,-633812119.7489623,-862847632.4700025
1638000.0,18.958333333333332,-3.137178032385261,-179.74706083683137,4.499029172405708e-07,1.4087468494287238e-07,4.3845217301544185e-08,6.692751412644546e-09,4.193130966526776e-09,2.6333488355063517e-09,98451586.69326061,409578835.99453926,-349595690.4371308,574370450.40404,-631179457.0217397,-864775527.7531972
1638300.0,18.961805555555557,-3.1370804472035125,-179.74146961777416,4.4998557623699565e-07,1.4090036500524943e-07,4.385324411443367e-08,6.69275705209663e-09,4.193169841159151e-09,2.633348513529014e-09,93382334.5489757,410763956.5271788,-353100497.03295547,572215498.7291354,-628540929.6747563,-866695390.7807019
1638600.0,18.96527777777778,-3.136983172323335,-179.73589617768732,4.5006823535119766e-07,1.4092604565223536e-07,4.386127092435054e-08,6.692761434672542e-09,4.193209035447132e-09,2.6333481934874487e-09,88298837.02394249,411886418.30155337,-356592057.7626378,570039081.1397581,-625896562.1896051,-868607203.722492
1638900.0,18.96875,-3.1368862148813594,-179.73034092546976,4.50150894544136e-07,1.4095172688856685e-07,4.386929773130117e-08,6.692764559599379e-09,4.193248548381525e-09,2.6333478753990596e-09,83201869.53372282,412946049.9978524,-360070241.24218196,567841278.6896789,-623246379.1020344,-870510948.8228855
1639200.0,18.97222222222222,-3.136789582005644,-179.72480426952905,4.5023355377674996e-07,1.409774087189638e-07,4.3877324535292014e-08,6.692766426291533e-09,4.1932883789457595e-09,2.63334755928161e-09,78092209.55801117,413942689.91582537,-363534916.5789211,565622173.2350768,-620590405.0017244,-872406608.4007074
1639500.0,18.975694444444443,-3.136693280814928,-179.71928661773893,4.503162130099648e-07,1.4100309114812914e-07,4.3885351336329667e-08,6.692767034350521e-09,4.193328526115869e-09,2.633347245153224e-09,72970636.520715,414876185.99977106,-366985953.376393,563381847.4316047,-617928664.532065,-874294164.8494519
1639800.0,18.979166666666668,-3.1365973184178806,-179.71378837739616,4.5039887220469763e-07,1.4102877418074885e-07,4.3893378134420816e-08,6.692766383564815e-09,4.19336898886044e-09,2.6333469330323874e-09,67837931.66972959,415746395.862018,-370423221.73919994,561120384.7314271,-615261182.3899331,-876173600.6374452
1640100.0,18.98263888888889,-3.136501701912355,-179.70830995517775,4.50481531321863e-07,1.410544578214917e-07,4.390140492957227e-08,6.6927644739095896e-09,4.193409766140584e-09,2.633346622937948e-09,62694877.95642702,416553186.8048918,-373846592.2778496,558837869.380226,-612587983.3254676,-878044898.3080068
1640400.0,18.98611111111111,-3.1364064383846575,-179.70285175709915,4.505641903223789e-07,1.4108014207500932e-07,4.390943172179096e-08,6.692761305546461e-09,4.1934508569098744e-09,2.6333463148891128e-09,57542259.91487811,417296435.84116673,-377255936.1135801,556534386.4141788,-609909092.1418463,-879908040.4796106
1640700.0,18.989583333333332,-3.1363115349087956,-179.69741418847113,4.5064684916717257e-07,1.411058269459359e-07,4.391745851108393e-08,6.692756878823184e-09,4.193492260114297e-09,2.633346008905451e-09,52380863.54082733,417976029.71299666,-380651124.8831667,554210021.6569066,-607224533.6950603,-881763009.8460454
1641000.0,18.993055555555557,-3.1362169985457538,-179.69199765385832,4.5072950781718607e-07,1.4113151243888824e-07,4.392548529745834e-08,6.692751194273298e-09,4.1935339746921615e-09,2.633345705006891e-09,47211476.17043973,418591864.90932393,-384032030.74371123,551864861.716393,-604534332.8936894,-883609789.1765743
1641300.0,18.99652777777778,-3.136122836342757,-179.68660255703696,4.508121662333822e-07,1.4115719855846558e-07,4.393351208092149e-08,6.692744252615743e-09,4.193575999574043e-09,2.6333454032137216e-09,42034886.35883972,419143847.6817628,-387398526.3774134,549498993.9818736,-601838514.6986762,-885448361.3160946
1641600.0,19.0,-3.136029055332539,-179.68122930095302,4.508948243767503e-07,1.4118288530924949e-07,4.3941538861480784e-08,6.6927360547544424e-09,4.1936183336826755e-09,2.6333451035465914e-09,36851883.75846099,419631894.05895466,-390750484.99632376,547112506.6206971,-599137104.1230999,-887278709.1852953
1641900.0,19.00347222222222,-3.1359356625326207,-179.67587828768077,4.509774822083119e-07,1.412085726958038e-07,4.3949565639143775e-08,6.6927266017778275e-09,4.193660975932861e-09,2.6333448060265094e-09,31663258.997227333,420055929.8593928,-394087780.3470794,544705488.5751563,-596430126.2319497,-889100815.7808158
1642200.0,19.006944444444443,-3.1358426649445903,-179.67054991838174,4.5106013968912636e-07,1.4123426072267445e-07,4.3957592413918126e-08,6.692715894958347e-09,4.193703925231355e-09,2.6333445106748445e-09,26469803.556583885,420415890.7027157,-397410286.7156199,542278029.5592915,-593717606.1418974,-890914664.1754022
1642500.0,19.010416666666668,-3.135750069553385,-179.6652445932633,4.5114279678029684e-07,1.4125994939438943e-07,4.396561918581165e-08,6.6927039357519205e-09,4.193747180476733e-09,2.633344217513322e-09,21272309.64939847,420711722.0194655,-400717878.931886,539830220.0556635,-590999569.0210708,-892720237.518065
1642800.0,19.01388888888889,-3.1356578833265676,-179.65996271153742,4.512254534429758e-07,1.4128563871545868e-07,4.3973645954832286e-08,6.692690725797352e-09,4.1937907405592715e-09,2.63334392656403e-09,16071570.097752636,420943379.05931187,-404010432.3744986,537362151.3120996,-588276040.0888242,-894517519.034234
1643100.0,19.01736111111111,-3.135566113213642,-179.65470467138135,4.5130810963837083e-07,1.4131132869037395e-07,4.39816727209881e-08,6.69267626691571e-09,4.193834604360782e-09,2.6333436378494135e-09,10868378.210642138,421110826.89773846,-407287822.97541934,534873915.3384097,-585547044.6155108,-896306492.0259143
1643400.0,19.020833333333332,-3.1354747661453217,-179.6494708698957,4.513907653277501e-07,1.413370193236087e-07,4.398969948428732e-08,6.692660561109669e-09,4.1938787707544525e-09,2.633343351392274e-09,5663527.66160644,421214040.44119257,-410549927.2245918,532365604.90307426,-582812607.9222541,-898087139.8718408
1643700.0,19.024305555555557,-3.1353838490328556,-179.6442617030659,4.514734204724483e-07,1.4136271061961807e-07,4.399772624473829e-08,6.692643610562804e-09,4.193923238604673e-09,2.6333430672157747e-09,457812.3663070062,421253004.4306959,-413796622.1745638,529837313.5299037,-580072755.3807172,-899859446.0276318
1644000.0,19.02777777777778,-3.135293368767318,-179.63907756572135,4.5155607503387206e-07,1.4138840258283868e-07,4.400575300234951e-08,6.692625417638849e-09,4.193968006766831e-09,2.633342785343435e-09,-4747973.639925948,421227713.4439171,-417027785.44509006,527289135.49466985,-577327512.4128735,-901623394.0259428
1644300.0,19.03125,-3.135203332218925,-179.6339188514965,4.5163872897350553e-07,1.4141409521768858e-07,4.401377975712962e-08,6.692605984880909e-09,4.194013074087114e-09,2.6333425057991316e-09,-9953036.324558571,421138171.8957052,-420243295.2277151,524721165.82170874,-574576904.490777,-903378967.4766191
1644600.0,19.03472222222222,-3.1351137462363567,-179.62878595279182,4.5172138225291616e-07,1.4143978852856714e-07,4.4021806509087414e-08,6.6925853150106415e-09,4.194058439402269e-09,2.6333422286070987e-09,-15156581.780310625,420984394.0370844,-423443030.29033685,522133500.28049517,-571820957.1363302,-905126150.066848
1644900.0,19.038194444444443,-3.1350246176460743,-179.6236792607347,4.518040348337601e-07,1.4146548251985496e-07,4.4029833258231825e-08,6.6925634109273865e-09,4.194104101539371e-09,2.6333419537919284e-09,-20357816.347585227,420766403.95271045,-426626869.9817501,519526235.3821896,-569059695.9210534,-906864925.5613099
1645200.0,19.041666666666668,-3.134935953251656,-179.61859916514143,4.518866866777878e-07,1.4149117719591376e-07,4.4037860004571935e-08,6.692540275707264e-09,4.194150059315548e-09,2.633341681378569e-09,-25555946.736851383,420484235.5567893,-429794694.23616964,516899468.37615675,-566293146.4658531,-908595277.8023293
1645500.0,19.04513888888889,-3.1348477598331215,-179.61354605447858,4.5196933774684956e-07,1.4151687256108624e-07,4.4045886748116995e-08,6.69251591260222e-09,4.194196311537703e-09,2.633341411392325e-09,-30750180.15095962,420137932.5874587,-432946383.5777337,514253297.24645644,-563521334.4407891,-910317190.7100247
1645800.0,19.04861111111111,-3.134760044146299,-179.60852031582655,4.520519880029009e-07,1.4154256861969603e-07,4.4053913488876395e-08,6.692490325039049e-09,4.194242857002214e-09,2.633341143858857e-09,-35939724.40737112,419727548.59963447,-436081819.1249865,511587820.70830685,-560744285.5648427,-912030648.2824585
1646100.0,19.052083333333332,-3.1346728129221404,-179.6035223348405,4.521346374080081e-07,1.4156826537604755e-07,4.406194022685969e-08,6.692463516618347e-09,4.194289694494606e-09,2.6333408788041823e-09,-41123788.06028072,419253146.9563216,-439200882.5953408,508903138.2045196,-557962025.6056826,-913735634.5957855
1646400.0,19.055555555555557,-3.1345860728661084,-179.59855249571515,4.522172859243536e-07,1.4159396283442593e-07,4.406996696207659e-08,6.69243549111346e-09,4.194336822789207e-09,2.633340616254673e-09,-46301580.52261412,418714800.8183935,-442303456.30951875,506199349.901908,-555174580.3794321,-915432133.8044008
1646700.0,19.05902777777778,-3.134499830657525,-179.59361118114742,4.522999335142415e-07,1.4161966099909689e-07,4.4077993694536974e-08,6.6924062524693534e-09,4.194384240648784e-09,2.633340356237055e-09,-51472312.1878798,418112593.13284004,-445389423.19597334,503476556.687667,-552381975.7504342,-917120130.1410878
1647000.0,19.0625,-3.1344140929489512,-179.58869877230103,4.5238258014010276e-07,1.4164535987430661e-07,4.408602042425087e-08,6.692375804801467e-09,4.194431946824135e-09,2.6333400987784134e-09,-56635194.55185601,417446616.6194869,-448458666.7952876,500734860.1657268,-549584237.6310178,-918799607.9171646
1647300.0,19.06597222222222,-3.134328866365557,-179.58381564877024,4.524652257645006e-07,1.4167105946428168e-07,4.409404715122849e-08,6.692344152394512e-09,4.194479940053696e-09,2.6333398439061826e-09,-61789440.33409346,416716973.7561891,-451511071.264553,497974362.653078,-546781391.9812624,-920470551.5226306
1647600.0,19.069444444444443,-3.1342441575045186,-179.57896218854535,4.525478703501359e-07,1.4169675977322893e-07,4.410207387548019e-08,6.6923112997012484e-09,4.1945282190630785e-09,2.6333395916481544e-09,-66934263.599214025,415923776.76250017,-454546521.38172674,495195167.17607075,-543973464.8087627,-922132945.4263117
1647900.0,19.072916666666668,-3.1341599729344107,-179.57413876797807,4.5263051385985237e-07,1.4172246080533532e-07,4.411010059701652e-08,6.692277251341189e-09,4.194576782564611e-09,2.6333393420324732e-09,-72068879.87798628,415067147.5818221,-457564902.5499675,492397377.46668607,-541160482.1683923,-923786774.1760051
1648200.0,19.07638888888889,-3.1340763191946124,-179.56934576174712,4.5271315625664177e-07,1.4174816256476786e-07,4.4118127315848186e-08,6.692242012099287e-09,4.194625629256838e-09,2.633339095087638e-09,-77192506.28815831,414147217.8620367,-460566100.8019493,489581097.9587807,-538342470.1620682,-925432022.3986237
1648500.0,19.07986111111111,-3.133993202794729,-179.5645835428255,4.5279579750364916e-07,1.4177386505567349e-07,4.412615403198607e-08,6.692205586924577e-09,4.194674757824002e-09,2.6333388508424987e-09,-82304361.65502843,413164128.93462366,-463550002.8041541,486746433.78430474,-535519454.93851364,-927068674.8003392
1648800.0,19.083333333333332,-3.1339106302139967,-179.55985248244602,4.52878437564178e-07,1.4179956828217895e-07,4.413418074544123e-08,6.6921679809287755e-09,4.194724166935479e-09,2.6333386093262603e-09,-87403666.63173473,412118031.7922681,-466516495.8611416,483893490.76949286,-532691462.6930203,-928696716.1667259
1649100.0,19.086805555555557,-3.1338286079007354,-179.55515295007024,4.529610764016954e-07,1.4182527224839066e-07,4.4142207456224905e-08,6.692129199384827e-09,4.194773855245204e-09,2.6333383705684794e-09,-92489643.819244,411009087.06496215,-469465467.9197985,481022375.43102896,-529858519.66721153,-930316131.3629013
1649400.0,19.09027777777778,-3.133747142271787,-179.55048531335612,4.5304371397983713e-07,1.4185097695839458e-07,4.415023416434851e-08,6.692089247725435e-09,4.194823821391056e-09,2.633338134599064e-09,-97561517.88602093,409837464.99460423,-472396807.57356364,478133194.9721838,-527020652.1488037,-931926905.3336693
1649700.0,19.09375,-3.133666239711957,-179.54584993812605,4.531263502624126e-07,1.4187668241625614e-07,4.4158260869823634e-08,6.6920481315415375e-09,4.194874063994201e-09,2.633337901448273e-09,-102618515.68735862,408603345.40810096,-475310404.06663275,475226057.2789271,-524177886.47136784,-933529023.1036599
1650000.0,19.09722222222222,-3.13358590657349,-179.54124718833688,4.532089852134099e-07,1.4190238862602003e-07,4.4166287572662063e-08,6.6920058565807345e-09,4.194924581658424e-09,2.6333376711467185e-09,-107659866.38435106,407306917.6889759,-478206147.29813915,472301070.9160124,-521330249.0140905,-935122469.7774694
1650300.0,19.100694444444443,-3.1335061491755454,-179.5366774260497,4.532916187970009e-07,1.4192809559171014e-07,4.4174314272875763e-08,6.691962428745701e-09,4.194975372969416e-09,2.6333374437253627e-09,-112684801.56248891,405948380.7474905,-481083927.82631284,469358345.1230367,-518477766.2015343,-936707230.5398005
1650600.0,19.104166666666668,-3.133426973803676,-179.5321410114002,4.533742509775459e-07,1.4195380331732935e-07,4.418234097047688e-08,6.691917854092544e-09,4.195026436494013e-09,2.6333372192155163e-09,-117692555.34985946,404527942.98928267,-483943636.87261665,466397989.81047314,-515620464.5033983,-938283290.6556007
1650900.0,19.10763888888889,-3.1333483867093186,-179.52763830256933,4.534568817195988e-07,1.4197951180685953e-07,4.419036766547776e-08,6.691872138829118e-09,4.195077770779429e-09,2.6333369976488427e-09,-122682364.53493212,403045822.2825275,-486785166.3258591,463420115.5556788,-512758370.43427736,-939850635.4702002
1651200.0,19.11111111111111,-3.1332703941093207,-179.5231696557562,4.535395109879117e-07,1.4200522106426123e-07,4.419839435789094e-08,6.69182528931333e-09,4.195129374352436e-09,2.6333367790573525e-09,-127653468.68391044,401502245.9236266,-489608408.7462851,460424833.59887534,-509891510.5534216,-941409250.4094499
1651500.0,19.114583333333332,-3.133193002185438,-179.51873542514932,4.5362213874743985e-07,1.420309310934736e-07,4.420642104772913e-08,6.69177731205137e-09,4.195181245718501e-09,2.6333365634734066e-09,-132605110.25763237,399897450.60143197,-492413257.3696425,457412255.8391053,-507019911.4644953,-942959120.9798577
1651800.0,19.118055555555557,-3.1331162170838844,-179.51433596290082,4.537047649633462e-07,1.420566418984143e-07,4.4214447735005265e-08,6.6917282136959436e-09,4.1952333833609076e-09,2.633336350929714e-09,-137536534.72799975,398231682.3600105,-495199606.11122656,454382494.83016205,-504143599.8153348,-944500232.7687244
1652100.0,19.12152777777778,-3.133040044914864,-179.5099716190996,4.5378738960100635e-07,1.4208235348297924e-07,4.422247441973245e-08,6.69167800104444e-09,4.195285785739824e-09,2.633336141459332e-09,-142446990.69391894,396505196.55995494,-497967349.56990016,451335663.7764943,-501262602.2977071,-946032571.4442799
1652400.0,19.125,-3.13296449175213,-179.50564274174607,4.5387001262601295e-07,1.4210806585104253e-07,4.423050110192401e-08,6.691626681037104e-09,4.19533845129134e-09,2.6333359350956656e-09,-147335729.9967338,394718257.8382488,-500716383.03209114,448271876.5290855,-498376945.6470669,-947556122.7558168
1652700.0,19.12847222222222,-3.132889563632558,-179.50134967672773,4.539526340041805e-07,1.4213377900645618e-07,4.423852778159345e-08,6.691574260755125e-09,4.195391378426467e-09,2.6333357318724666e-09,-152202007.8351333,392871140.06669205,-503446602.47576576,445191247.58130825,-495486656.642314,-949070872.5338254
1653000.0,19.131944444444443,-3.1328152665557223,-179.4970927677949,4.540352537015498e-07,1.4215949295305006e-07,4.42465544587545e-08,6.6915207474187505e-09,4.195444565530103e-09,2.6333355318238345e-09,-157045082.87951463,390964126.30889386,-506157904.57437855,442093892.0647528,-492591762.10554975,-950576806.6901264
1653300.0,19.135416666666668,-3.1327416064834903,-179.49287235653736,4.5411787168439235e-07,1.4218520769463164e-07,4.425458113342108e-08,6.691466148385341e-09,4.195498010959958e-09,2.6333353349842128e-09,-161864217.38578475,388997508.7758406,-508850186.7007985,438979925.74503165,-489692288.9018334,-952073911.2180037
1653600.0,19.13888888888889,-3.1326685893396355,-179.4886887823624,4.5420048791921503e-07,1.4221092323498583e-07,4.426260780560732e-08,6.691410471147398e-09,4.195551713045439e-09,2.6333351413883927e-09,-166658677.30858153,386971588.78004694,-511523346.93121135,435849465.01755863,-486788263.93893796,-953562172.1923363
1653900.0,19.14236111111111,-3.132596221009454,-179.48454238247257,4.5428310237276437e-07,1.4223663957787477e-07,4.427063447532755e-08,6.691353723330591e-09,4.195605670086516e-09,2.6333349510715095e-09,-171427732.4138973,384886676.6882964,-514177284.0489977,432702626.9033033,-483879714.16710544,-955041575.7697295
1654200.0,19.145833333333332,-3.132524507339401,-179.48043349184513,4.543657150120309e-07,1.4226235672703773e-07,4.4278661142596326e-08,6.691295912691733e-09,4.1956598803525306e-09,2.6333347640690447e-09,-176170656.3910864,382743091.87298125,-516811897.5485873,429539529.04452145,-480966666.578802,-956512108.1886455
1654500.0,19.149305555555557,-3.132453454136744,-179.47636244321203,4.544483258042535e-07,1.4228807468619077e-07,4.42866878074284e-08,6.691237047116761e-09,4.195714342080992e-09,2.6333345804168206e-09,-180886726.96423927,380541162.6620489,-519427087.6392891,426360289.7004602,-478049148.2084724,-957973755.7695333
1654800.0,19.15277777777778,-3.1323830671692185,-179.47232956704008,4.545309347169236e-07,1.4231379345902664e-07,4.4294714469838755e-08,6.6911771346186886e-09,4.195769053476327e-09,2.633334400151005e-09,-185575226.00290605,378281226.28756326,-522022755.2490968,423165027.7430397,-475127186.13229406,-959426504.9149576
1655100.0,19.15625,-3.1323133521647044,-179.4683351915127,4.546135417177894e-07,1.4233951304921446e-07,4.430274112984257e-08,6.691116183335551e-09,4.195824012708605e-09,2.6333342233081097e-09,-190235439.63215125,375963628.8328908,-524598802.02847075,419953862.65251034,-472200807.46793115,-960870342.1097276
1655400.0,19.15972222222222,-3.1322443148109294,-179.46437964251263,4.5469614677486e-07,1.423652334603996e-07,4.431076778745526e-08,6.6910542015283296e-09,4.195879217912245e-09,2.6333340499249856e-09,-194866658.34192312,373588725.17851883,-527155130.35409445,416726914.5130856,-469270039.37428755,-962305253.9210243
