t_s,t_days,phi_L_rad,phi_L_deg,varpi_io_rad,varpi_eu_rad,varpi_ga_rad,kappa_io,kappa_eu,kappa_ga,x_io,y_io,x_eu,y_eu,x_ga,y_ga
1653600.0,19.13888888888889,-3.1326685893401702,-179.488688782393,4.542004879192254e-07,1.4221092323498927e-07,4.426260780560755e-08,6.691410471147516e-09,4.195551713045464e-09,2.6333351413883583e-09,-166658677.30893612,386971588.77988625,-511523346.9314322,435849465.0172934,-486788263.9389057,-953562172.1923685
1653900.0,19.14236111111111,-3.1325962210099867,-179.4845423825031,4.5428310237277474e-07,1.4223663957787822e-07,4.427063447532778e-08,6.6913537233307065e-09,4.195605670086541e-09,2.6333349510714756e-09,-171427732.41425008,384886676.6881313,-514177284.04921687,432702626.9030368,-483879714.16707313,-955041575.7697616
1654200.0,19.145833333333332,-3.1325245073399373,-179.48043349187589,4.543657150120413e-07,1.4226235672704118e-07,4.427866114259656e-08,6.691295912691849e-09,4.195659880352556e-09,2.63333476406901e-09,-176170656.39143723,382743091.8728117,-516811897.5488048,429539529.0442535,-480966666.5787697,-956512108.1886775
1654500.0,19.149305555555557,-3.132453454137279,-179.47636244324266,4.544483258042639e-07,1.4228807468619422e-07,4.428668780742863e-08,6.691237047116879e-09,4.195714342081018e-09,2.6333345804167855e-09,-180886726.96458814,380541162.6618749,-519427087.6395049,426360289.7001909,-478049148.20844,-957973755.7695652
1654800.0,19.15277777777778,-3.1323830671697515,-179.4723295670706,4.5453093471693396e-07,1.4231379345903008e-07,4.429471446983899e-08,6.691177134618804e-09,4.195769053476351e-09,2.63333440015097e-09,-185575226.00325292,378281226.2873849,-522022755.249311,423165027.7427691,-475127186.1322617,-959426504.9149896
1655100.0,19.15625,-3.132313352165241,-179.46833519154342,4.5461354171779975e-07,1.423395130492179e-07,4.43027411298428e-08,6.691116183335667e-09,4.195824012708632e-09,2.633334223308074e-09,-190235439.63249606,375963628.8327081,-524598802.02868325,419953862.6522383,-472200807.4678988,-960870342.1097594
1655400.0,19.15972222222222,-3.1322443148114623,-179.46437964254315,4.5469614677487036e-07,1.4236523346040305e-07,4.431076778745549e-08,6.691054201528445e-09,4.195879217912271e-09,2.63333404992495e-09,-194866658.3422658,373588725.1783319,-527155130.35430527,416726914.5128123,-469270039.3742551,-962305253.921056
1655700.0,19.163194444444443,-3.132175960755683,-179.46046324363442,4.547787498564199e-07,1.4239095469620683e-07,4.431879444269267e-08,6.690991197579004e-09,4.195934667184693e-09,2.633333880038792e-09,-199468177.09606057,371156878.9463253,-529691643.3328164,413484304.0082774,-466334909.05122715,-963731226.9985594
1656000.0,19.166666666666668,-3.132108295604425,-179.4565863160472,4.5486135093099155e-07,1.4241667676022632e-07,4.4326821095570194e-08,6.690927179988009e-09,4.195990358584985e-09,2.6333337136871342e-09,-204039295.4388753,368668462.44345134,-532208244.80452,410226152.4175786,-463395443.7394567,-965148248.0745747
1656300.0,19.17013888888889,-3.1320413249232075,-179.45274917866232,4.549439499674016e-07,1.4244239965603408e-07,4.433484774610413e-08,6.690862157372844e-09,4.196046290132525e-09,2.6333335509078534e-09,-208579317.6044111,366123856.6029407,-534704839.34706646,406952581.6103814,-460451670.72008276,-966556303.9641585
1656600.0,19.17361111111111,-3.1319750542362854,-179.44895214799627,4.5502654693474335e-07,1.4246812338717783e-07,4.4342874394310766e-08,6.690796138465552e-09,4.196102459805586e-09,2.633333391739164e-09,-213087552.62153143,363523450.9249356,-537181332.2791117,403663714.04261106,-457503617.3144931,-967955381.5652431
1656900.0,19.177083333333332,-3.131909489026416,-179.44519553818785,4.551091418023909e-07,1.4249384795718032e-07,4.4350901040206625e-08,6.6907291321107666e-09,4.1961588655399495e-09,2.6333332362196188e-09,-217563314.4199476,360867643.41561556,-539637629.6639515,400359672.7519678,-454551310.884076,-969345467.8587605
1657200.0,19.180555555555557,-3.1318446347346267,-179.441479660985,4.5519173454000307e-07,1.4251957336953898e-07,4.4358927683808454e-08,6.690661147263677e-09,4.196215505227486e-09,2.633333084388111e-09,-222005921.9351179,358156840.52501357,-542073638.3131297,397040581.3534197,-451594778.8299704,-970726549.9087664
1657500.0,19.18402777777778,-3.1317804967600047,-179.43780482573266,4.5527432511752735e-07,1.4254529962772557e-07,4.4366954325133234e-08,6.690592192988e-09,4.196272376714754e-09,2.6333329362838687e-09,-226414699.21234328,355391457.0835344,-544489265.7900225,393706564.03467244,-448634048.59281707,-972098614.8625628
1657800.0,19.1875,-3.131717080459497,-179.43417133936123,4.553569135052034e-07,1.4257102673518603e-07,4.4374980964198176e-08,6.690522278453977e-09,4.196329477801585e-09,2.6333327919464584e-09,-230788975.5100437,352571916.2371851,-546884420.413398,390357745.5516162,-445669147.652508,-973461649.95082
1658100.0,19.19097222222222,-3.1316543911477233,-179.430579506376,4.554394996735669e-07,1.425967546953401e-07,4.438300760102072e-08,6.690451412936421e-09,4.1963868062396906e-09,2.633332651415782e-09,-235128085.4021992,349698649.3815284,-549259011.26095,386994251.2237504,-442700103.5279366,-974815642.4876977
1658400.0,19.194444444444443,-3.131592434096799,-179.42702962884698,4.5552208359345297e-07,1.4262248351158098e-07,4.439103423561854e-08,6.690379605812779e-09,4.196444359731278e-09,2.6333325147320756e-09,-239431368.87993932,346772096.09437037,-551612948.172806,383616206.92958605,-439726943.7767465,-976160579.8709661
1658700.0,19.197916666666668,-3.131531214536171,-179.42352200639934,4.5560466523600017e-07,1.4264821318727507e-07,4.4399060868009565e-08,6.690306866561267e-09,4.196502135927688e-09,2.63333238193591e-09,-243698171.45226544,343792704.06719375,-553946141.7550129,380223739.10202587,-436749695.9950809,-977496449.5821253
1659000.0,19.20138888888889,-3.1314707376524655,-179.42005693620493,4.5568724457265376e-07,1.4267394372576158e-07,4.4407087498211935e-08,6.690233204759022e-09,4.19656013242807e-09,2.63333225306819e-09,-247927844.24589062,340760929.03534776,-556258503.3829939,376816974.7237226,-433768387.81733036,-978823239.1865247
1659300.0,19.20486111111111,-3.131411008589353,-179.41663471297431,4.5576982157516925e-07,1.4269967513035224e-07,4.441511412624405e-08,6.6901586300803576e-09,4.1966183467780896e-09,2.633332128170149e-09,-252119744.10418054,337677234.70700645,-558549945.2049829,373396041.32241553,-430783046.91588163,-980140936.3334817
1659600.0,19.208333333333332,-3.1313520324474116,-179.4132556289491,4.558523962156159e-07,1.4272540740433096e-07,4.4423140752124545e-08,6.690083152295042e-09,4.1966767764686826e-09,2.6333320072833574e-09,-256273233.68518168,334542092.69090736,-560820380.1454327,369961066.9662458,-427793701.0008646,-981449528.7563981
1659900.0,19.211805555555557,-3.131293814283996,-179.40991997389438,4.5593496846638015e-07,1.427511405509534e-07,4.44311673758723e-08,6.690006781266691e-09,4.1967354189348776e-09,2.6333318904497116e-09,-260387681.55872023,331355982.4228824,-563069721.9083971,366512180.25905013,-424800377.81990016,-982749004.2728794
1660200.0,19.21527777777778,-3.1312363591131422,-179.40662803509326,4.5601753830016904e-07,1.427768745734467e-07,4.4439193997506435e-08,6.68992952695122e-09,4.1967942715546725e-09,2.63333177771144e-09,-264462462.30255777,328119391.09119326,-565297884.9808891,363049510.3356339,-421803105.15784657,-984039350.7848485
1660500.0,19.21875,-3.1311796719054446,-179.4033800973398,4.561001056900135e-07,1.4280260947500903e-07,4.444722061704633e-08,6.689851399395404e-09,4.196853331648002e-09,2.6333316691110946e-09,-268496956.597588,324832813.5606835,-567504784.6362125,359573186.85702276,-418801910.8365464,-985320556.2786633
1660800.0,19.22222222222222,-3.131123757587961,-179.40017644293363,4.5618267060927175e-07,1.4282834525880922e-07,4.44552472345116e-08,6.689772408735519e-09,4.196912596475783e-09,2.6333315646915604e-09,-272490551.3220612,321496752.29576004,-569690336.9372684,356083340.0056947,-415796822.7145726,-986592608.8252301
1661100.0,19.225694444444443,-3.1310686210441254,-179.39701735167492,4.562652330316324e-07,1.4285408192798637e-07,4.446327384992212e-08,6.689692565196127e-09,4.19697206323907e-09,2.633331464496045e-09,-276442639.6448201,318111717.28221667,-571854458.7398366,352580100.48079085,-412787868.68697375,-987855496.5801183
1661400.0,19.229166666666668,-3.131014267113642,-179.39390310085827,4.5634779293111803e-07,1.4287981948564951e-07,4.4471300463298016e-08,6.689611879088942e-09,4.197031729078326e-09,2.633331368568081e-09,-280352621.1175351,314678225.9479127,-573997067.6958303,349063599.493307,-409775076.6850201,-989109207.7836735
1661700.0,19.23263888888889,-3.1309607005924036,-179.39083396526811,4.5643035028208803e-07,1.4290555793487712e-07,4.447932707465966e-08,6.6895303608118626e-09,4.197091591072821e-09,2.6333312769515247e-09,-284219901.7659225,311196803.0823191,-576118082.2565265,345533968.7612645,-406758474.6759479,-990353730.7611303
1662000.0,19.23611111111111,-3.1309079262324104,-179.387810217174,4.56512905059242e-07,1.4293129727871674e-07,4.448735368402768e-08,6.689448020848112e-09,4.19715164624015e-09,2.6333311896905552e-09,-288043894.1799338,307667980.75494665,-578217421.6757692,341991340.5048629,-403738090.66270465,-991589053.9227237
1662300.0,19.239583333333332,-3.1308559487416723,-179.38483212632502,4.5659545723762306e-07,1.4295703752018456e-07,4.4495380291422974e-08,6.6893648697655494e-09,4.1972118915359406e-09,2.6333311068296705e-09,-291824017.6029009,304092298.2326681,-580295006.0131483,338435847.44161206,-400713952.6836927,-992815165.7638005
1662600.0,19.243055555555557,-3.130804772784119,-179.38189995994466,4.5667800679262067e-07,1.4298277866226498e-07,4.4503406896866683e-08,6.6892809182161265e-09,4.1972723238537e-09,2.63333102841369e-09,-295559698.0196246,300470301.89594865,-582350756.1371512,334867622.7814461,-397686088.8125135,-994032054.8649298
1662900.0,19.24652777777778,-3.1307544029795196,-179.37901398272624,4.5676055369997396e-07,1.4300852070791023e-07,4.451143350038021e-08,6.689196176935516e-09,4.197332940024857e-09,2.6333309544877496e-09,-299250368.2433919,296802545.15399873,-584384593.7282898,331286800.2218186,-394654527.15771073,-995239709.8920121
1663200.0,19.25,-3.1307048439033647,-179.376174456826,4.568430979357749e-07,1.430342636600399e-07,4.451946010198523e-08,6.6891106567429084e-09,4.197393736818987e-09,2.6333308850973022e-09,-302895468.00191075,293089588.35886186,-586396441.2822,327693513.94277936,-391619295.8625139,-996438119.5963888
1663500.0,19.25347222222222,-3.1306561000867745,-179.37338164185803,4.569256394764713e-07,1.430600075215405e-07,4.4527486701703675e-08,6.689024368541009e-09,4.197454710944269e-09,2.633330820288115e-09,-306494444.0221475,289331998.7184532,-588386222.1127156,324087898.6020333,-388580423.1045805,-997627272.8149495
1663800.0,19.256944444444443,-3.130608176016377,-179.37063579488716,4.5700817829886996e-07,1.4308575229526509e-07,4.453551329955774e-08,6.688937323316211e-09,4.1975158590481376e-09,2.6333307601062693e-09,-310046750.1140549,285530350.2085615,-590353860.354917,320470089.3299813,-385537937.09573877,-998807158.4702402
1664100.0,19.260416666666668,-3.1305610761341747,-179.36793717042138,4.570907143801397e-07,1.431114979840327e-07,4.454353989556988e-08,6.6888495321389715e-09,4.1975771777181935e-09,2.633330704598156e-09,-313551847.25317895,281685223.4838292,-592299280.968151,316840221.7247442,-382491866.0817295,-999977765.5705692
1664400.0,19.26388888888889,-3.1305148048374107,-179.36528602040423,4.571732476978147e-07,1.4313724459062814e-07,4.455156648976284e-08,6.688761006164414e-09,4.1976386634833504e-09,2.633330653810477e-09,-317009203.6621301,277797205.7877265,-594222409.7390264,313198431.8471692,-379442238.34194756,-1001139083.2101134
1664700.0,19.26736111111111,-3.130469366478401,-179.36268259420498,4.5725577822979717e-07,1.431629921178013e-07,4.455959308215961e-08,6.688671756633109e-09,4.197700312815251e-09,2.6333306077902396e-09,-320418294.8909095,273866890.8615317,-596123173.2843817,309544856.21582,-376389082.1891836,-1002291100.5690233
1665000.0,19.270833333333332,-3.1304247653643777,-179.36012713860984,4.5733830595436095e-07,1.43188740568267e-07,4.456761967278346e-08,6.688581794872106e-09,4.197762122129948e-09,2.6333305665847606e-09,-323778603.8960755,269894878.8523342,-598001499.0542256,305879631.8019502,-373332425.96936446,-1003433806.913527
1665300.0,19.274305555555557,-3.1303810057572594,-179.35761989780883,4.5742083085015423e-07,1.432144899447043e-07,4.4575646261657935e-08,6.6884911322961705e-09,4.19782408778987e-09,2.633330530241657e-09,-327089621.11874074,265881776.22007516,-599857315.334651,302202896.0244609,-370272298.061294,-1004567191.5960345
1665600.0,19.27777777777778,-3.130338091873451,-179.3551611133841,4.575033528962029e-07,1.4324024024975627e-07,4.458367284880685e-08,6.688399780409257e-09,4.197886206106085e-09,2.6333304988088465e-09,-330350844.5613872,261828195.64363968,-601690551.2507219,298514786.74484235,-367208726.8763932,-1005691244.0552398
1665900.0,19.28125,-3.1302960278835954,-179.35275102429588,4.575858720719136e-07,1.4326599148602954e-07,4.45916994342543e-08,6.688307750806193e-09,4.1979484733408555e-09,2.63333047233455e-09,-333561779.86348796,257734755.92601708,-603501136.7693317,294815442.26210046,-364141740.8584399,-1006805953.8162231
1666200.0,19.28472222222222,-3.1302548179122898,-179.3503898668662,4.5766838835707703e-07,1.432917436560939e-07,4.4599726018024644e-08,6.68821505517461e-09,4.198010885710496e-09,2.633330450867281e-09,-336721940.37592524,253602081.8985434,-605289002.7020341,291105001.3076682,-361071368.48330873,-1007911310.4905527
1666500.0,19.288194444444443,-3.1302144660377795,-179.34807787476134,4.57750901731871e-07,1.4331749676248192e-07,4.460775260014253e-08,6.688121705297089e-09,4.198073439388551e-09,2.6333304344558488e-09,-339830847.2341928,249430804.3242427,-607054080.7078471,287383603.04030204,-357997638.25870943,-1009007303.7763844
1666800.0,19.291666666666668,-3.130174976291622,-179.34581527897245,4.5783341217686377e-07,1.4334325080768855e-07,4.4615779180632886e-08,6.688027713053534e-09,4.198136130509262e-09,2.633330423149356e-09,-342888029.4303727,245221559.80028194,-608796303.2960266,283651387.0409646,-354920578.7239264,-1010093923.4585625
1667100.0,19.29513888888889,-3.130136352658303,-179.34360230779382,4.579159196730172e-07,1.4336900579417085e-07,4.4623805759520915e-08,6.687933090423752e-09,4.198198955171371e-09,2.6333304169971915e-09,-345893023.8838762,240974990.65955538,-610515603.8288128,279908493.3076927,-351840218.44955695,-1011171159.4087179
1667400.0,19.29861111111111,-3.130098599074822,-179.34143918679888,4.5799842420169014e-07,1.4339476172434758e-07,4.4631832336832106e-08,6.687837849490257e-09,4.1982619094422085e-09,2.6333304160490325e-09,-348845375.51093715,236691744.87141484,-612211916.5241474,276155062.2504519,-348756586.0372489,-1012239001.5853665
1667700.0,19.302083333333332,-3.1300617194302376,-179.33932613881424,4.5808092574464176e-07,1.434205186005989e-07,4.4639858912592234e-08,6.687742002441275e-09,4.1983249893620875e-09,2.6333304203548376e-09,-351744637.29284996,232372475.941561,-613885176.4583607,272391234.6859778,-345669710.11943907,-1013297440.0340072
1668000.0,19.305555555555557,-3.1300257175651733,-179.33726338389147,4.5816342428403487e-07,1.434462764252661e-07,4.464788548682735e-08,6.687645561573925e-09,4.198388190949003e-09,2.633330429964848e-09,-354590370.34294057,228017842.8111127,-615535319.5688298,268617151.8326038,-342579619.3590902,-1014346464.8872178
1668300.0,19.30902777777778,-3.1299905972712505,-179.33525113927442,4.582459198024394e-07,1.4347203520065125e-07,4.46559120595638e-08,6.687548539297594e-09,4.1984515102035894e-09,2.633330444929579e-09,-357382143.9722614,223628509.75486967,-617162282.6566062,264832955.3050767,-339486342.4494281,-1015386066.3647513
